"nodeA","nodeB","nodeC","rel1","rel2","rel3"
"Augustin Louis Cauchy","scientifique","coeur","6","9","9"
"Augustin Louis Cauchy","mathématicien","coeur","6","9","9"
"Augustin Louis Cauchy","scientifique","jambes","6","9","9"
"Augustin Louis Cauchy","mathématicien","jambes","6","9","9"
"Augustin Louis Cauchy","scientifique","bouche","6","9","9"
"Augustin Louis Cauchy","mathématicien","bouche","6","9","9"
"Augustin Louis Cauchy","scientifique","ADN","6","9","9"
"Augustin Louis Cauchy","mathématicien","ADN","6","9","9"
"Augustin Louis Cauchy","scientifique","visage","6","9","9"
"Augustin Louis Cauchy","mathématicien","visage","6","9","9"
"Augustin Louis Cauchy","scientifique","tête","6","9","9"
"Augustin Louis Cauchy","mathématicien","tête","6","9","9"
"Augustin Louis Cauchy","scientifique","oeil","6","9","9"
"Augustin Louis Cauchy","mathématicien","oeil","6","9","9"
"Augustin Louis Cauchy","scientifique","cou","6","9","9"
"Augustin Louis Cauchy","mathématicien","cou","6","9","9"
"Augustin Louis Cauchy","scientifique","pied","6","9","9"
"Augustin Louis Cauchy","mathématicien","pied","6","9","9"
"Augustin Louis Cauchy","scientifique","jambe","6","9","9"
"Augustin Louis Cauchy","mathématicien","jambe","6","9","9"
"Augustin Louis Cauchy","scientifique","nez","6","9","9"
"Augustin Louis Cauchy","mathématicien","nez","6","9","9"
"Augustin Louis Cauchy","scientifique","yeux","6","9","9"
"Augustin Louis Cauchy","mathématicien","yeux","6","9","9"
"Augustin Louis Cauchy","scientifique","main","6","9","9"
"Augustin Louis Cauchy","mathématicien","main","6","9","9"
"Augustin Louis Cauchy","scientifique","bras","6","9","9"
"Augustin Louis Cauchy","mathématicien","bras","6","9","9"
"Augustin Louis Cauchy","scientifique","corps","6","9","9"
"Augustin Louis Cauchy","mathématicien","corps","6","9","9"
"Augustin Louis Cauchy","mathématicien","individu","6","6","6"
"Augustin Louis Cauchy","scientifique","individu","6","6","6"
"Augustin Louis Cauchy","mathématicien","être humain","6","6","6"
"Augustin Louis Cauchy","scientifique","être humain","6","6","6"
"Augustin Louis Cauchy","scientifique","être animé","6","6","6"
"Augustin Louis Cauchy","mathématicien","personne","6","6","6"
"Augustin Louis Cauchy","scientifique","personne","6","6","6"
"Augustin Louis Cauchy","mathématicien","être vivant","6","6","6"
"Augustin Louis Cauchy","scientifique","être vivant","6","6","6"
"Pierre-Simon Laplace","scientifique","ADN","6","9","9"
"Pierre-Simon Laplace","mathématicien","ADN","6","9","9"
"Pierre-Simon Laplace","scientifique","tête","6","9","9"
"Pierre-Simon Laplace","mathématicien","tête","6","9","9"
"Pierre-Simon Laplace","scientifique","jambes","6","9","9"
"Pierre-Simon Laplace","mathématicien","jambes","6","9","9"
"Pierre-Simon Laplace","scientifique","visage","6","9","9"
"Pierre-Simon Laplace","mathématicien","visage","6","9","9"
"Pierre-Simon Laplace","scientifique","nez","6","9","9"
"Pierre-Simon Laplace","mathématicien","nez","6","9","9"
"Pierre-Simon Laplace","scientifique","bras","6","9","9"
"Pierre-Simon Laplace","mathématicien","bras","6","9","9"
"Pierre-Simon Laplace","scientifique","jambe","6","9","9"
"Pierre-Simon Laplace","mathématicien","jambe","6","9","9"
"Pierre-Simon Laplace","scientifique","main","6","9","9"
"Pierre-Simon Laplace","mathématicien","main","6","9","9"
"Pierre-Simon Laplace","scientifique","yeux","6","9","9"
"Pierre-Simon Laplace","mathématicien","yeux","6","9","9"
"Pierre-Simon Laplace","scientifique","bouche","6","9","9"
"Pierre-Simon Laplace","mathématicien","bouche","6","9","9"
"Pierre-Simon Laplace","scientifique","corps","6","9","9"
"Pierre-Simon Laplace","mathématicien","corps","6","9","9"
"Pierre-Simon Laplace","scientifique","pied","6","9","9"
"Pierre-Simon Laplace","mathématicien","pied","6","9","9"
"Pierre-Simon Laplace","scientifique","coeur","6","9","9"
"Pierre-Simon Laplace","mathématicien","coeur","6","9","9"
"Pierre-Simon Laplace","scientifique","oeil","6","9","9"
"Pierre-Simon Laplace","mathématicien","oeil","6","9","9"
"Pierre-Simon Laplace","scientifique","cou","6","9","9"
"Pierre-Simon Laplace","mathématicien","cou","6","9","9"
"Pierre-Simon Laplace","scientifique","être animé","6","6","6"
"Pierre-Simon Laplace","mathématicien","individu","6","6","6"
"Pierre-Simon Laplace","scientifique","individu","6","6","6"
"Pierre-Simon Laplace","mathématicien","être vivant","6","6","6"
"Pierre-Simon Laplace","scientifique","être vivant","6","6","6"
"Pierre-Simon Laplace","mathématicien","être humain","6","6","6"
"Pierre-Simon Laplace","scientifique","être humain","6","6","6"
"Pierre-Simon Laplace","mathématicien","personne","6","6","6"
"Pierre-Simon Laplace","scientifique","personne","6","6","6"
"Wilhelm Ostwald","scientifique","coeur","6","9","9"
"Wilhelm Ostwald","scientifique","main","6","9","9"
"Wilhelm Ostwald","scientifique","bras","6","9","9"
"Wilhelm Ostwald","scientifique","corps","6","9","9"
"Wilhelm Ostwald","scientifique","pied","6","9","9"
"Wilhelm Ostwald","scientifique","ADN","6","9","9"
"Wilhelm Ostwald","scientifique","nez","6","9","9"
"Wilhelm Ostwald","scientifique","visage","6","9","9"
"Wilhelm Ostwald","scientifique","tête","6","9","9"
"Wilhelm Ostwald","scientifique","bouche","6","9","9"
"Wilhelm Ostwald","scientifique","oeil","6","9","9"
"Wilhelm Ostwald","scientifique","jambes","6","9","9"
"Wilhelm Ostwald","scientifique","cou","6","9","9"
"Wilhelm Ostwald","scientifique","jambe","6","9","9"
"Wilhelm Ostwald","scientifique","yeux","6","9","9"
"Wilhelm Ostwald","scientifique","humain","6","6","6"
"Wilhelm Ostwald","scientifique","être animé","6","6","6"
"Wilhelm Ostwald","scientifique","individu","6","6","6"
"Wilhelm Ostwald","scientifique","personne","6","6","6"
"Wilhelm Ostwald","scientifique","homme","6","6","6"
"Wilhelm Ostwald","scientifique","être humain","6","6","6"
"Edmond Halley","astronome","visage","6","9","9"
"Edmond Halley","scientifique","visage","6","9","9"
"Edmond Halley","scientifique","bras","6","9","9"
"Edmond Halley","astronome","bras","6","9","9"
"Edmond Halley","astronome","jambes","6","9","9"
"Edmond Halley","scientifique","jambes","6","9","9"
"Edmond Halley","scientifique","pied","6","9","9"
"Edmond Halley","astronome","pied","6","9","9"
"Edmond Halley","scientifique","tête","6","9","9"
"Edmond Halley","astronome","tête","6","9","9"
"Edmond Halley","scientifique","jambe","6","9","9"
"Edmond Halley","astronome","jambe","6","9","9"
"Edmond Halley","astronome","bouche","6","9","9"
"Edmond Halley","scientifique","bouche","6","9","9"
"Edmond Halley","scientifique","yeux","6","9","9"
"Edmond Halley","astronome","yeux","6","9","9"
"Edmond Halley","scientifique","corps","6","9","9"
"Edmond Halley","astronome","corps","6","9","9"
"Edmond Halley","astronome","nez","6","9","9"
"Edmond Halley","scientifique","nez","6","9","9"
"Edmond Halley","astronome","coeur","6","9","9"
"Edmond Halley","scientifique","coeur","6","9","9"
"Edmond Halley","scientifique","cou","6","9","9"
"Edmond Halley","astronome","cou","6","9","9"
"Edmond Halley","astronome","ADN","6","9","9"
"Edmond Halley","scientifique","ADN","6","9","9"
"Edmond Halley","scientifique","oeil","6","9","9"
"Edmond Halley","astronome","oeil","6","9","9"
"Edmond Halley","scientifique","main","6","9","9"
"Edmond Halley","astronome","main","6","9","9"
"Edmond Halley","scientifique","homme","6","6","6"
"Edmond Halley","astronome","être animé","6","6","6"
"Edmond Halley","scientifique","être animé","6","6","6"
"Edmond Halley","astronome","personne","6","6","6"
"Edmond Halley","scientifique","personne","6","6","6"
"Edmond Halley","astronome","individu","6","6","6"
"Edmond Halley","scientifique","individu","6","6","6"
"Edmond Halley","astronome","être humain","6","6","6"
"Edmond Halley","scientifique","être humain","6","6","6"
"Edmond Halley","scientifique","humain","6","6","6"
"Edmond Halley","astronome","scientifique","6","6","6"
"laboratoire","réfrigérateur","frigidaire","9","9","9"
"laboratoire","frigidaire","frigo","9","9","9"
"laboratoire","réfrigérateur","frigo","9","9","9"
"laboratoire","frigidaire","réfrigérateur","9","9","9"
"laboratoire","chimie","recherche","9","6","9"
"laboratoire","Chimie","recherche","9","6","9"
"atomique","physique","Chimie","6","9","6"
"atomique","chimie","physique","6","6","6"
"atomique","physique","chimie","6","9","6"
"atomique","chimie","recherche","6","6","6"
"atomique","Chimie","recherche","6","6","6"
"labo","chimie","recherche","9","6","9"
"labo","Chimie","recherche","9","6","9"
"arithmétique","Mathématiques","soustraction","6","9","9"
"arithmétique","mathématique","soustraction","6","9","9"
"arithmétique","Mathématiques","décimal","6","9","9"
"arithmétique","mathématique","décimal","6","9","9"
"arithmétique","Mathématiques","branche des mathématiques","6","9","6"
"arithmétique","Mathématiques","=science=","6","6","6"
"arithmétique","mathématique","=science=","6","6","6"
"arithmétique","Mathématiques","science","6","6","6"
"arithmétique","mathématique","science","6","6","6"
"arithmétique","Mathématiques","Science","6","6","6"
"arithmétique","mathématique","Science","6","6","6"
"arithmétique","quatres","Mathématiques","","42","6"
"arithmétique","quatre","Mathématiques","","42","6"
"arithmétique","Mathématiques","quatres","6","",""
"arithmétique","Mathématiques","quatre","6","",""
"chimie","recherche","laboratoire","6","15","15"
"chimie","recherche","laboratoire","6","9","15"
"chimie","recherche","labo","6","15","15"
"chimie","science","physique","6","6","6"
"chimie","physique","discipline","6","6","6"
"chimie","recherche","science","6","","6"
"chimie","physique","science","6","6","6"
"chimie","recherche","=science=","6","","6"
"chimie","physique","=science=","6","6","6"
"chimie","recherche","Science","6","","6"
"chimie","physique","Science","6","6","6"
"chimie","physique","cours","6","6","6"
"chimie","physique","matière","6","6","6"
"chimie","physique","étude","6","6","6"
"chimie","étude","recherche","6","6","6"
"chimie","labo","recherche","15","9","6"
"chimie","laboratoire","recherche","15","9","6"
"chimie","Science","recherche","6","42","6"
"chimie","science","recherche","6","42","6"
"chimie","=science=","recherche","6","42","6"
"maladie","médecine","=medicament=","","",""
"maladie","médecine","clinique","","",""
"maladie","médecine","docteur","","9",""
"maladie","Médecine","soigner","","42",""
"maladie","médecine","soigner","","42",""
"maladie","médecine","medicament","","",""
"maladie","médecine","guérir","","",""
"maladie","bacille","mort","42","",""
"maladie","soigner","Médecine","","",""
"maladie","médecin","Médecine","","6",""
"maladie","soin","Médecine","","6",""
"maladie","Chirurgie","Médecine","","6",""
"maladie","opération","Médecine","","6",""
"maladie","chirurgie","Médecine","","6",""
"maladie","soigner","Médecine","","13",""
"maladie","médecine","hospital","","9",""
"maladie","médecine","=hospital=","","9",""
"maladie","médecine","guérison","","",""
"maladie","médecine","médicament","","",""
"maladie","soigner","médecine","","",""
"maladie","chirurgie","médecine","","6",""
"maladie","Chirurgie","médecine","","6",""
"maladie","médecin","médecine","","6",""
"maladie","soin","médecine","","6",""
"maladie","opération","médecine","","6",""
"maladie","soigner","médecine","","13",""
"maladie","se déchausser","médecine","","42",""
"maladie","guérir","médecine","","42",""
"maladie","medicament","médecine","","42",""
"maladie","clinique","médecine","","42",""
"maladie","médicament","médecine","","42",""
"maladie","=medicament=","médecine","","42",""
"maladie","guérison","médecine","","42",""
"maladie","médecine","hosto","","9",""
"maladie","médecine","se déchausser","","",""
"maladie","médecine","hôpital","","9",""
"maladie","bacille","bactérie","42","6","42"
"maladie","Bacille de Koch","bacille","42","6","42"
"maladie","bacille de Koch","bacille","42","6","42"
"maladie","mourir","bacille","","13","42"
"maladie","mort","bacille","","42","42"
"maladie","bacille","=microorganism=","42","6","42"
"maladie","bacille","organisme unicellulaire","42","6","42"
"maladie","bacille","organisme microscopique","42","6","42"
"maladie","bacille","micro-organisme","42","6","42"
"maladie","bacille","=bacteria=","42","6","42"
"maladie","bacille","microorganisme","42","6","42"
"physique","Chimie","étude","9","6","6"
"physique","chimie","étude","9","6","6"
"physique","chimie","=science=","9","6","6"
"physique","Chimie","cours","9","6","6"
"physique","chimie","cours","9","6","6"
"physique","Chimie","matière","9","6","6"
"physique","chimie","matière","9","6","6"
"physique","Chimie","Science","9","6","6"
"physique","chimie","Science","9","6","6"
"physique","électricité","Science","9","6","6"
"physique","Chimie","discipline","9","6","6"
"physique","chimie","discipline","9","6","6"
"physique","Chimie","science","9","6","6"
"physique","chimie","science","9","6","6"
"physique","électricité","science","9","6","6"
"physique","=science=","Chimie","6","6","9"
"physique","Science","Chimie","6","6","9"
"physique","science","Chimie","6","6","9"
"physique","science","Chimie","6","9","9"
"physique","science","chimie","6","15","9"
"physique","=science=","chimie","6","6","9"
"physique","science","chimie","6","6","9"
"physique","Science","chimie","6","6","9"
"physique","science","chimie","6","9","9"
"technologie","Louis Lumière","pied","42","9",""
"technologie","linguistique","Science","6","6","6"
"technologie","Linguistique","Science","6","6","6"
"technologie","linguistique","=science=","6","6","6"
"technologie","linguistique","science","6","6","6"
"technologie","Linguistique","science","6","6","6"
"technologie","linguistique","discipline","6","6","6"
"technologie","Linguistique","discipline","6","6","6"
"technologie","linguistique","concept","6","6","6"
"cryostat","thermostat","instrument","6","6","6"
"fil électrique","électricité","fil","9","","9"
"fil électrique","fil","électricité","9","9","9"
"fil électrique","fil","électricité","6","9","9"
"fil électrique","fil","électricité","9","42","9"
"fil électrique","fil","électricité","6","42","9"
"fil électrique","électricité","fil","9","","6"
"lampe","interrupteur","instrument","9","6","6"
"lampe","fil électrique","instrument","9","6","6"
"lampe","électricité","lieu","9","9","6"
"lampe","lumière","lieu","6","6","6"
"lampe","lumière","lieu","9","6","6"
"lampe","lumière","pièce de mobilier","6","6","6"
"lampe","lumière","pièce de mobilier","9","6","6"
"lampe","éclairage","lumière","6","6","6"
"lampe","ampoule","lumière","9","6","6"
"lampe","lustre","lumière","9","6","6"
"lampe","ampoule","lumière","9","9","6"
"lampe","lumière","filament","6","9","9"
"lampe","lumière","filament","9","9","9"
"lampe","lumière","chaleur","6","9","9"
"lampe","lumière","chaleur","9","9","9"
"lampe","prise","fil électrique","9","9","9"
"lampe","électricité","ampoule","9","9","9"
"lampe","lumière","ampoule","6","9","9"
"lampe","lumière","ampoule","9","9","9"
"lampe","lumière","ampoule","6","6","9"
"lampe","lumière","ampoule","9","6","9"
"lampe","interrupteur","pied","9","9","9"
"lampe","lumière","pied","6","9","9"
"lampe","lumière","pied","9","9","9"
"lampe","lumière","abat-jour","6","9","9"
"lampe","lumière","abat-jour","9","9","9"
"lampe","interrupteur","bouton","9","9","9"
"lampe","bouton","interrupteur","9","6","9"
"lampe","lumière","lustre","6","9","9"
"lampe","lumière","lustre","9","9","9"
"lampe","fil électrique","fil","9","9","9"
"lampe","fil électrique","fil","9","6","9"
"lampe","électricité","fil","9","","9"
"lampe","chaleur","électricité","9","6","9"
"lampe","prise","électricité","9","6","9"
"lampe","fil","électricité","9","9","9"
"lampe","fil électrique","électricité","9","9","9"
"lampe","ampoule","électricité","9","9","9"
"lampe","fil","électricité","9","42","9"
"lampe","éclairage","lumière","6","6","9"
"lampe","ampoule","lumière","9","6","9"
"lampe","lustre","lumière","9","6","9"
"lampe","ampoule","lumière","9","9","9"
"radar","antenne","instrument","9","6","6"
"réfrigérateur","frigo","froid","9","",""
"réfrigérateur","frigidaire","froid","9","",""
"réfrigérateur","frigidaire","lieu","9","6","6"
"réfrigérateur","frigo","lieu","9","6","6"
"réfrigérateur","moteur","lieu","9","6","6"
"réfrigérateur","lumière","lieu","9","6","6"
"réfrigérateur","frigidaire","appareil électroménager","9","6","6"
"réfrigérateur","frigo","appareil électroménager","9","6","6"
"réfrigérateur","frigo","machine","9","6","6"
"réfrigérateur","frigidaire","machine","9","6","6"
"réfrigérateur","moteur","machine","9","6","6"
"réfrigérateur","frigo","appareil","9","6","6"
"réfrigérateur","frigidaire","appareil","9","6","6"
"réfrigérateur","moteur","appareil","9","6","6"
"réfrigérateur","frigidaire","appareil électrique","9","6","6"
"réfrigérateur","frigo","appareil électrique","9","6","6"
"réfrigérateur","frigidaire","instrument","9","6","6"
"réfrigérateur","frigo","instrument","9","6","6"
"réfrigérateur","moteur","instrument","9","6","6"
"réfrigérateur","frigidaire","frigo","9","9","9"
"réfrigérateur","froid","frigo","","9","9"
"réfrigérateur","glaçon","frigo","9","13","9"
"réfrigérateur","froid","frigo","","13","9"
"réfrigérateur","glace","frigo","9","13","9"
"réfrigérateur","froid","frigo","","42","9"
"réfrigérateur","frigo","bac à légumes","9","9","9"
"réfrigérateur","frigidaire","bac à légumes","9","9","9"
"réfrigérateur","frigo","freezer","9","9","9"
"réfrigérateur","frigidaire","freezer","9","9","9"
"réfrigérateur","frigidaire","coeur de boeuf","9","9","9"
"réfrigérateur","frigidaire","glace","9","9","9"
"réfrigérateur","frigo","glace","9","9","9"
"réfrigérateur","frigidaire","tomate coeur-de-boeuf","9","9","9"
"réfrigérateur","frigo","étagère","9","9","9"
"réfrigérateur","frigidaire","étagère","9","9","9"
"réfrigérateur","frigidaire","Noire de Crimée","9","9","9"
"réfrigérateur","frigo","poivron","9","9","9"
"réfrigérateur","frigidaire","poivron","9","9","9"
"réfrigérateur","frigidaire","aliment périmé","9","9","9"
"réfrigérateur","frigo","aliment périmé","9","9","9"
"réfrigérateur","frigidaire","porte","9","9","9"
"réfrigérateur","frigo","porte","9","9","9"
"réfrigérateur","frigidaire","tomate coeur de boeuf","9","9","9"
"réfrigérateur","frigidaire","tomate verte","9","9","9"
"réfrigérateur","frigo","bouteille","9","9","9"
"réfrigérateur","frigidaire","bouteille","9","9","9"
"réfrigérateur","frigidaire","tomate ananas","9","9","9"
"réfrigérateur","frigidaire","bas","9","9","9"
"réfrigérateur","frigo","fruit de mer","9","9","9"
"réfrigérateur","frigidaire","fruit de mer","9","9","9"
"réfrigérateur","froid","frigidaire","","9","9"
"réfrigérateur","glace","frigidaire","9","13","9"
"réfrigérateur","froid","frigidaire","","13","9"
"réfrigérateur","glaçon","frigidaire","9","13","9"
"réfrigérateur","froid","frigidaire","","42","9"
"réfrigérateur","frigidaire","tomate Roma","9","9","9"
"réfrigérateur","frigidaire","ampoule","9","9","9"
"réfrigérateur","frigo","ampoule","9","9","9"
"réfrigérateur","lumière","ampoule","9","9","9"
"réfrigérateur","lumière","ampoule","9","6","9"
"réfrigérateur","ampoule","lumière","9","6","9"
"réfrigérateur","frigo","lumière","9","9","9"
"réfrigérateur","frigidaire","lumière","9","9","9"
"réfrigérateur","ampoule","lumière","9","9","9"
"réfrigérateur","appareil","moteur","6","9","9"
"réfrigérateur","frigidaire","moteur","9","9","9"
"réfrigérateur","machine","moteur","6","9","9"
"réfrigérateur","appareil électrique","moteur","6","9","9"
"réfrigérateur","frigo","moteur","9","9","9"
"réfrigérateur","frigidaire","noire de Crimée","9","9","9"
"réfrigérateur","frigidaire","cône","9","9","9"
"réfrigérateur","frigo","cône","9","9","9"
"réfrigérateur","frigo","glaçon","9","9","9"
"réfrigérateur","frigidaire","glaçon","9","9","9"
"spectrographe de masse","spectrographe","instrument","6","6","6"
"télévision","antenne","lieu","9","6","6"
"télévision","tube de Zworykin","instrument","42","6","6"
"télévision","tube cathodique","instrument","9","6","6"
"télévision","antenne","instrument","9","6","6"
"télévision","tube de Zworykin","tube cathodique","42","","9"
"télévision","tube cathodique","tube de Zworykin","9","42","42"
"télévision","inventer","inventeur","42","13","42"
"turbine","moteur","instrument","9","6","6"
"turbine","moteur","machine","9","6","6"
"turbine","moteur","dispositif","9","6","6"
"turbine","machine","moteur","6","9","9"
"turbine","moteur","roue","9","9","9"
"gynécologie","médecine","spécialité","6","6","6"
"médecine","maladie","medicament","42","",""
"médecine","maladie","guérison","42","",""
"médecine","maladie","clinique","42","",""
"médecine","maladie","guérir","42","",""
"médecine","maladie","médicament","42","",""
"médecine","maladie","=medicament=","42","",""
"médecine","maladie","se déchausser","42","",""
"médecine","ophtalmologie","=science=","9","6","6"
"médecine","biologie","=science=","6","6","6"
"médecine","biologie","=science=","6","42","6"
"médecine","ophtalmologie","science","9","6","6"
"médecine","biologie","science","6","6","6"
"médecine","biologie","science","6","42","6"
"médecine","ophtalmologie","Science","9","6","6"
"médecine","biologie","Science","6","6","6"
"médecine","biologie","Science","6","42","6"
"médecine","=science=","biologie","6","","6"
"médecine","Science","biologie","6","","6"
"médecine","science","biologie","6","","6"
"médecine","science","biologie","42","","6"
"médecine","science","biologie","6","6","6"
"médecine","science","biologie","42","6","6"
"médecine","carcinologie","biologie","9","6","6"
"médecine","cancérologie","biologie","9","6","6"
"médecine","oncologie","biologie","9","6","6"
"médecine","sciences","biologie","6","9","6"
"médecine","maladie","hosto","42","","9"
"médecine","maladie","=hospital=","42","","9"
"médecine","maladie","hospital","42","","9"
"médecine","maladie","hôpital","42","","9"
"médecine","maladie","docteur","42","","9"
"médecine","soigner","maladie","42","14","42"
"médecine","guérir","maladie","","14","42"
"médecine","docteur","maladie","9","42","42"
"médecine","hôpital","maladie","9","42","42"
"médecine","guérir","maladie","","42","42"
"médecine","=hospital=","maladie","9","42","42"
"médecine","hosto","maladie","9","42","42"
"médecine","hospital","maladie","9","42","42"
"médecine","se déchausser","maladie","","42","42"
"médecine","medicament","maladie","","42","42"
"médecine","guérison","maladie","","42","42"
"médecine","clinique","maladie","","42","42"
"médecine","soigner","maladie","42","42","42"
"médecine","=medicament=","maladie","","42","42"
"médecine","médicament","maladie","","42","42"
"médecine","ophtalmologie","science","9","6","42"
"médecine","biologie","science","6","6","42"
"médecine","biologie","science","6","42","42"
"médecine","maladie","soigner","42","","42"
"vaccin","Physique","science","6","6","6"
"vaccin","Médecine","science","6","6","6"
"vaccin","Chimie","science","6","6","6"
"vaccin","médecine","science","6","6","6"
"vaccin","physique","science","6","6","6"
"vaccin","chimie","science","6","6","6"
"vaccin","médecine","science","6","42","6"
"vaccin","=science=","Chimie","6","6","6"
"vaccin","Science","Chimie","6","6","6"
"vaccin","science","Chimie","6","6","6"
"vaccin","science","Chimie","6","9","6"
"vaccin","physique","Chimie","6","9","6"
"vaccin","soin","Médecine","6","6","6"
"vaccin","Chirurgie","Médecine","6","6","6"
"vaccin","chirurgie","Médecine","6","6","6"
"vaccin","chimie","industrie","6","15","6"
"vaccin","Chimie","lieu","6","6","6"
"vaccin","chimie","lieu","6","6","6"
"vaccin","chirurgie","médecine","6","6","6"
"vaccin","Chirurgie","médecine","6","6","6"
"vaccin","soin","médecine","6","6","6"
"vaccin","médicament","médecine","6","42","6"
"vaccin","=medicament=","médecine","6","42","6"
"vaccin","physique","chymie","6","9","6"
"vaccin","Physique","=science=","6","6","6"
"vaccin","médecine","=science=","6","6","6"
"vaccin","physique","=science=","6","6","6"
"vaccin","chimie","=science=","6","6","6"
"vaccin","Physique","Science","6","6","6"
"vaccin","Chimie","Science","6","6","6"
"vaccin","Médecine","Science","6","6","6"
"vaccin","médecine","Science","6","6","6"
"vaccin","physique","Science","6","6","6"
"vaccin","chimie","Science","6","6","6"
"vaccin","science","chimie","6","15","6"
"vaccin","=science=","chimie","6","6","6"
"vaccin","science","chimie","6","6","6"
"vaccin","Science","chimie","6","6","6"
"vaccin","science","chimie","6","9","6"
"vaccin","physique","chimie","6","9","6"
"vaccin","science","physique","6","6","6"
"vaccin","chimie","physique","6","6","6"
"vaccin","médecine","=medicament=","6","","6"
"vaccin","médecine","médicament","6","","6"
"économie","Géographie","cours","6","6",""
"économie","géographie","cours","6","6",""
"économie","Géographie","Science","6","6","6"
"économie","médecine","Science","6","6","6"
"économie","géographie","Science","6","6","6"
"économie","Géographie","=science=","6","6","6"
"économie","médecine","=science=","6","6","6"
"économie","géographie","=science=","6","6","6"
"économie","Géographie","discipline","6","6","6"
"économie","géographie","discipline","6","6","6"
"économie","Géographie","matière","6","6","6"
"économie","géographie","matière","6","6","6"
"économie","médecine","domaine","6","6","6"
"économie","Géographie","science","6","6","6"
"économie","médecine","science","6","6","6"
"économie","géographie","science","6","6","6"
"économie","médecine","science","6","42","6"
"anatomie","biologie","mains","6","",""
"anatomie","biologie","matière","6","6","6"
"anatomie","Médecine","science","6","6","6"
"anatomie","biologie","science","6","6","6"
"anatomie","biologie","science","6","42","6"
"anatomie","Médecine","domaine","6","6","6"
"anatomie","Médecine","Science","6","6","6"
"anatomie","biologie","Science","6","6","6"
"anatomie","biologie","Science","6","42","6"
"anatomie","biologie","=science=","6","6","6"
"anatomie","biologie","=science=","6","42","6"
"anatomie","biologie","étude","6","42","6"
"anatomie","biologie","étude","6","6","6"
"anatomie","=science=","biologie","6","","6"
"anatomie","étude","biologie","6","","6"
"anatomie","Science","biologie","6","","6"
"anatomie","science","biologie","6","","6"
"anatomie","science","biologie","6","6","6"
"anatomie","peau","biologie","9","6","6"
"anatomie","mains","biologie","","42","6"
"anatomie","biologie","pénis","6","9","9"
"anatomie","biologie","=penis=","6","9","9"
"anatomie","biologie","penis","6","9","9"
"frigo","moteur","lieu","9","6","6"
"frigo","lumière","lieu","9","6","6"
"frigo","moteur","machine","9","6","6"
"frigo","moteur","appareil","9","6","6"
"frigo","moteur","instrument","9","6","6"
"frigo","lumière","ampoule","9","9","9"
"frigo","lumière","ampoule","9","6","9"
"frigo","appareil","moteur","6","9","9"
"frigo","machine","moteur","6","9","9"
"frigo","appareil électrique","moteur","6","9","9"
"frigo","ampoule","lumière","9","6","9"
"frigo","ampoule","lumière","9","9","9"
"frigo","froid","frigo","","9","9"
"frigo","glaçon","frigo","9","13","9"
"frigo","froid","frigo","","13","9"
"frigo","glace","frigo","9","13","9"
"frigo","froid","frigo","","42","9"
"frigidaire","frigo","froid","9","",""
"frigidaire","réfrigérateur","froid","9","",""
"frigidaire","frigo","appareil","9","6","6"
"frigidaire","moteur","appareil","9","6","6"
"frigidaire","réfrigérateur","appareil","9","6","6"
"frigidaire","frigo","machine","9","6","6"
"frigidaire","réfrigérateur","machine","9","6","6"
"frigidaire","moteur","machine","9","6","6"
"frigidaire","frigo","appareil électrique","9","6","6"
"frigidaire","réfrigérateur","appareil électrique","9","6","6"
"frigidaire","frigo","instrument","9","6","6"
"frigidaire","réfrigérateur","instrument","9","6","6"
"frigidaire","moteur","instrument","9","6","6"
"frigidaire","frigo","appareil électroménager","9","6","6"
"frigidaire","réfrigérateur","appareil électroménager","9","6","6"
"frigidaire","frigo","lieu","9","6","6"
"frigidaire","réfrigérateur","lieu","9","6","6"
"frigidaire","moteur","lieu","9","6","6"
"frigidaire","lumière","lieu","9","6","6"
"frigidaire","réfrigérateur","tomate verte","9","9","9"
"frigidaire","frigo","aliment périmé","9","9","9"
"frigidaire","réfrigérateur","aliment périmé","9","9","9"
"frigidaire","réfrigérateur","bas","9","9","9"
"frigidaire","frigo","porte","9","9","9"
"frigidaire","réfrigérateur","porte","9","9","9"
"frigidaire","froid","frigo","","9","9"
"frigidaire","=refrigerator=","frigo","9","9","9"
"frigidaire","réfrigérateur","frigo","9","9","9"
"frigidaire","glaçon","frigo","9","13","9"
"frigidaire","froid","frigo","","13","9"
"frigidaire","glace","frigo","9","13","9"
"frigidaire","froid","frigo","","42","9"
"frigidaire","frigo","glace","9","9","9"
"frigidaire","réfrigérateur","glace","9","9","9"
"frigidaire","réfrigérateur","tomate ananas","9","9","9"
"frigidaire","réfrigérateur","tomate coeur de boeuf","9","9","9"
"frigidaire","réfrigérateur","coeur de boeuf","9","9","9"
"frigidaire","ampoule","lumière","9","6","9"
"frigidaire","frigo","lumière","9","9","9"
"frigidaire","=refrigerator=","lumière","9","9","9"
"frigidaire","réfrigérateur","lumière","9","9","9"
"frigidaire","ampoule","lumière","9","9","9"
"frigidaire","appareil","moteur","6","9","9"
"frigidaire","machine","moteur","6","9","9"
"frigidaire","appareil électrique","moteur","6","9","9"
"frigidaire","frigo","moteur","9","9","9"
"frigidaire","réfrigérateur","moteur","9","9","9"
"frigidaire","froid","réfrigérateur","","9","9"
"frigidaire","glaçon","réfrigérateur","9","13","9"
"frigidaire","froid","réfrigérateur","","13","9"
